,User-ID,ISBN,Book-Rating
917609,223692,0061031992,0
999995,240144,0373262787,0
1083556,259208,0451525817,8
894366,216307,0590879979,10
987074,237170,0747544441,9
521574,126492,0679417796,0
370739,88793,0312966091,0
569532,136491,0393315088,10
105645,24186,0345389220,0
938773,227447,0515107867,0
1049665,250988,2070426823,8
450837,107951,3927568082,10
1117187,268032,0912365250,0
552785,132786,0811835758,9
260529,60244,0449911799,0
54383,11676,0806963085,6
528274,127429,0316775185,0
924587,225087,0060932309,5
442402,105979,0440211263,0
812958,197659,0881068977,0
304405,72992,2020331586,0
218804,51386,0671025384,0
340273,81216,0385489129,0
404242,97874,0061096962,8
996070,238890,0030617324,8
19999,3757,8432222682,6
41929,10734,0754807762,2
273987,63937,0440219248,8
307645,73394,1573225282,0
176276,38091,0767905202,7
474583,113537,3596140129,8
843320,204205,055326382,0
245060,56360,3442720621,0
367202,88208,0395980771,0
1086033,259830,0451132378,7
963317,232414,0380710218,7
991301,238400,0743457943,7
37586,8936,0441007740,0
1074299,257028,0020198817,9
515589,124942,1551661624,0
1139084,274061,0373119321,0
1014096,242914,0316666343,0
247599,56447,B000051ZUO,0
809766,196553,0671758896,5
165902,36606,0553271954,0
173597,37712,0060995149,8
995658,238864,0099374315,0
559158,134863,0028627393,8
836757,202213,037601183,5
1090361,261434,3803120012,9
1148656,276412,0889841616,6
185834,40943,0064400204,0
618025,149690,0099660407,0
637570,153662,0920668372,9
90380,20115,0451523776,0
74287,16005,0394552989,0
184959,40748,0553574019,0
976099,235105,0448408317,0
998191,239594,0140430172,7
665373,161752,0553148001,0
498223,120093,0670032565,0
550962,132166,0679736042,0
402532,96954,0870715437,0
1143876,274951,0593019520,0
791699,191126,0060926201,7
359898,86641,0886777690,0
178484,38781,0373225970,0
715113,173291,1569713545,10
298274,70594,0670913669,8
380183,91832,1575667282,0
523774,126928,8484214990,8
949210,229757,0297840193,0
156692,35857,0515121843,0
169403,36836,0679844074,0
763576,184661,0449911780,8
671235,163319,0099799715,0
337875,80611,0312976844,8
737043,177932,0452278384,0
897409,217117,0785264191,7
970578,234623,0446602620,0
162760,35859,1558177930,0
971585,234623,0743456394,0
837147,202325,2070752674,0
400299,96335,0736421718,0
661224,160415,3518376055,0
441311,105687,8423920437,5
67578,13973,1558744630,2
420012,100454,0821740318,8
162774,35859,1558745017,9
725043,175003,059030271X,0
282388,67272,0671536222,0
421185,100681,2070389448,9
409119,98391,0505525046,8
593368,143175,0553128183,0
95570,21364,1559278757,9
45824,11676,006101351,0
140000,31556,0425175405,0
936557,227169,0310205719,10
91388,20265,0440998050,10
262587,60324,0156904586,0
425560,101614,0399141065,0
364921,87712,0440405467,0
332747,78973,0553269305,0
358180,86231,883721006X,0
624656,151515,ISBN034910889,5
984258,236340,0553271636,8
538820,129465,0674792912,0
455876,109574,0684841363,7
117116,26593,0743428285,0
766663,185233,0740704877,0
23431,5359,0688171877,9
690189,168047,0385425074,10
386074,93092,0671521136,0
1084838,259495,044900371X,0
572002,137584,0312961324,10
742315,179733,0345313860,0
110188,25436,226402626X,0
166223,36606,0689846096,0
182818,39678,0749317442,0
459150,110214,0060177233,0
1118387,268330,0373222068,0
1053994,251613,0882070509,0
262513,60319,0446673439,8
771224,186613,0195037227,0
605523,146175,1551669455,0
12776,1424,0385418485,0
100277,23493,0380811987,6
612892,148220,3404128885,9
160322,35859,0553158902,0
786009,189973,0553295608,8
417004,99108,8497340752,7
134742,30806,0345333756,0
242127,55734,0446518549,0
1041612,249214,1551664836,0
192940,42914,0880299053,10
13029,1485,0380717085,8
1053066,251613,0064405850,0
236143,55027,0399143904,5
585553,141444,0553565915,8
655232,158714,0688081312,0
874012,211430,0553278274,0
804975,195694,0765343800,0
1021350,244777,381050723,0
389423,94153,0553374966,0
317849,76352,0446357421,0
334943,79556,0413453715,0
534648,129074,0201722089,8
846995,204864,0449225666,0
219734,51450,1551668378,0
20094,3757,847454226X,0
50865,11676,0451624114,0
315516,76151,0440114756,0
449610,107784,0523419619,0
652639,158226,0299037444,9
976771,235105,0671557424,0
27951,6563,0446608955,0
514817,124942,0345325605,0
60308,12154,0684841371,8
1069427,255489,038542471X,0
885098,213350,0099790807,0
797109,193458,1579121667,0
374790,90072,0140149295,10
1019868,244517,0312925174,0
460397,110483,0451456661,0
17340,3142,0060092963,8
887848,213770,1841954314,0
587281,141819,067152044X,0
1019599,244420,0425147622,9
482221,114988,0345376749,7
1095999,262998,1857820355,0
935950,226965,0425179621,0
686809,167411,8804473673,8
646136,156150,0806512385,0
1010529,242361,0671670069,0
965592,233472,0140158278,0
303255,72451,0491026730,7
528133,127429,0064408620,0
43047,11266,0767902521,9
76530,16634,0345255887,8
328403,78553,0380899531,10
177572,38556,0061000043,0
967289,233917,0373484364,0
336917,80266,0380731851,0
128356,29855,0061000043,0
468369,112001,0425098605,9
25072,6011,0440219817,0
412727,98647,0552998877,0
207855,48025,0671527886,9
526830,127233,0891078436,0
598503,144478,0446606189,7
599266,144549,0316089699,0
835654,201810,0312272057,0
1115019,267418,3442727731,7
14839,2240,0486251772,8
327863,78371,0809118548,0
190645,42093,0380977788,9
819514,198711,0517347970,0
461726,110912,0449204324,0
266675,61634,3442723183,0
94802,21252,0060504080,0
808853,196425,0553231057,3
261933,60277,048626467X,0
896182,216724,0446607207,0
615335,148744,0679419608,9
429921,102702,0758203187,10
255997,59172,0451185110,0
627621,152249,1860464688,0
954550,230699,0679420126,0
684768,166596,0891458425,0
893332,215988,0446611921,8
980720,235884,0441790348,10
871525,210923,0515132136,0
347908,83096,2020091798,9
535495,129074,0881502456,0
1071242,256072,1400061776,0
814221,198012,0848707486,8
261735,60277,0064635732,0
430692,102967,0312971397,0
976259,235105,0515054437,0
710990,172512,0380774577,7
115240,26544,0373025742,0
1030021,246311,0385495641,9
189094,41700,315018097X,9
698832,170264,0425194515,0
487815,116122,0231120087,0
471039,112801,0804118892,6
301604,71831,0553280988,0
697473,170184,0747546290,7
1084995,259625,0064407667,0
1039168,248656,0441011020,7
169687,36836,0811717372,0
826570,199772,0881843369,0
373742,89634,0809123665,0
9259,278633,0785276149,0
5222,278418,0373079001,0
87024,18701,0449218112,0
1114677,267300,0451128370,8
92865,20859,345343076X,0
147016,32802,0446608815,0
576414,138602,0786861592,10
225842,52584,0449147568,0
152956,35050,0345371011,0
1094537,262569,1583224890,10
270276,62881,0671888587,0
61752,12538,0553125931,0
659066,159868,0061092568,8
180247,39281,0767906063,10
809664,196502,096535573X,6
459423,110267,0395881684,8
527063,127282,8439702566,8
39429,9613,0761530878,7
773578,187170,0866224793,8
657429,159390,3522169204,8
779509,189005,0517595338,5
286661,68555,0515133302,5
894170,216151,0913089257,9
100485,23547,0671001795,8
810060,196711,1579544592,0
512818,124475,0552998982,0
564210,135458,067168454X,0
125116,28634,0964761203,7
1121443,269230,0425124347,9
423721,101209,0373885237,0
670354,162856,0316681237,0
624176,151263,0393025837,0
667682,162519,0440241111,0
996947,239220,0525244581,10
1117616,268110,067975556X,0
481172,114865,0747204810,9
1003815,241033,0449210960,3
706902,171602,0394588010,6
243324,56007,0446608009,7
928200,225763,0395259479,0
304366,72992,2010172205,0
59014,11690,0140154078,0
200131,44788,0531059316,0
631517,153577,0452264464,8
92978,20859,3870671815,0
584250,140892,0517884976,8
19238,3556,0590451146,0
616000,148847,140003180X,0
127517,29372,2264031778,6
981939,236172,0373763727,0
645628,156150,0425176304,0
550006,131855,0340653655,0
348884,83388,192900107X,0
108863,25090,1858300681,5
510486,123981,0670878847,0
1133657,272120,037319613X,0
46646,11676,0151885338,5
1120375,268833,1860493459,0
871442,210874,1560971541,0
84575,17950,0060177888,8
118585,27140,0911119744,0
800870,194600,0385259174,0
930945,225986,0708881068,0
683716,166596,0140045295,8
640946,154773,0393318958,0
480935,114865,0099057808,9
90509,20115,0671776134,0
213323,49680,8804367458,3
275850,64436,0757300073,9
222009,51899,0006746624,6
551514,132371,0972335803,5
290578,69355,0375727345,0
549702,131837,0553073273,5
68794,14422,031242258X,7
597704,144194,1556615132,0
1014038,242878,0696017059,0
785988,189973,0515104205,0
394065,95072,0130891045,8
570310,136891,880438221X,0
181842,39616,0312243022,0
626209,151806,059010683X,0
663689,161041,0195160932,10
510256,123981,0451197429,0
826122,199590,0965250245,0
927714,225686,0060560754,6
627903,152354,0385490992,0
679848,165424,0515132039,0
526683,127233,0752848364,0
935037,226714,0800711246,0
626787,152059,0449212602,0
442264,105979,034538184X,0
831664,201042,0202010821,0
379235,91576,057120953X,10
417690,99325,051513108,7
1040503,248775,0312912781,0
301768,71884,067102678X,10
973347,234828,0440979757,0
829286,200674,0373026471,0
295031,69933,0061092541,7
595625,143471,3499222906,0
925332,225087,0609608045,0
958562,231482,0006490298,0
813837,197866,0373835418,0
438334,104771,0553208845,9
384569,93047,0441007252,0
39177,9449,0590449389,7
887759,213740,0849916739,9
267096,61798,0345315227,0
667770,162564,0312254385,0
1110468,266226,0743227441,0
695664,169699,0373152655,0
640719,154663,0486275434,7
871104,210792,0886777313,0
240880,55493,0771081073,8
813916,197891,0440228352,6
51915,11676,0571215513,0
498163,120093,0451166582,0
1484,277427,0140067477,0
625185,151634,1400031699,7
734272,177458,0060536942,0
954338,230599,0718145542,10
619852,149934,1575665905,0
739191,178597,0679736379,8
207543,47971,0425152138,7
121822,28076,0760701423,0
745289,180348,0515136549,6
683681,166596,0062501860,0
678747,165268,0786884142,0
597671,144194,0671696688,0
201120,45113,0440011493,0
770017,186039,1577193253,0
843035,204167,0373706669,0
99859,23288,0448408775,0
473580,113519,0156007193,0
414606,98741,0739428373,0
1148344,276231,0440221919,0
657231,159376,051512317X,0
391272,94618,0812533054,7
1133557,272077,0385315082,0
758997,183555,0804109176,0
848864,205197,014014904X,7
830442,200674,0802425607,0
391331,94651,0670858390,0
88604,19570,0743464842,0
1034891,247256,0140168249,0
194679,43246,067081458X,0
934211,226545,0553584367,0
184957,40748,0553560735,0
373985,89867,0425090507,9
571094,137211,0553580272,0
583853,140826,3765534943,0
309703,74172,2253150185,0
709286,172030,0671670646,0
1148678,276463,0060288892,0
295304,69971,0345423097,9
362609,87155,0345439104,0
304237,72950,0060391626,0
584685,141109,0140287019,0
528295,127429,0345396065,0
199482,44595,0812509137,0
588692,142093,0553234889,0
1120261,268833,034070862X,0
430331,102899,0553229389,4
924142,224927,1558746463,0
782838,189516,0671524119,0
559021,134837,0553278355,0
920496,224349,0448060191,0
844454,204522,1556618670,0
461711,110912,0446608955,0
1031098,246617,0007128665,0
761061,184299,0316693286,0
997489,239468,0140293442,7
193956,43246,0312266502,0
783433,189722,0449208605,9
683910,166596,0373250347,0
611518,147851,1560761547,0
820150,198711,0590121979,0
814422,198056,0876057830,5
116908,26593,0140329110,0
768099,185384,0394849558,0
366430,87964,0553578588,5
11102,638,039914739X,0
592255,142801,0380807947,6
979881,235842,0380641623,0
707061,171638,0802136834,8
1023927,245578,0425178102,3
183756,40185,8401423031,7
809077,196457,0804114986,0
818013,198711,0394819985,0
127038,29259,0451206525,0
685630,166922,0330334808,0
715324,173415,0060179716,0
376197,90614,0937877271,8
245838,56399,0696200368,10
1127108,270475,0446607274,0
328894,78703,0345339711,8
443822,106225,0671537512,0
537015,129358,0380767600,0
107389,24733,0373290381,7
59093,11709,0590453696,0
1030278,246399,1592280382,0
689841,167945,1858284538,8
667733,162562,0385333412,9
139333,31466,0451211561,0
947731,229439,0345414063,0
136483,31050,044017161X,0
756233,182987,8432055964,0
994578,238781,0440500540,0
475603,113904,0679447946,0
392701,94923,0452280192,0
421161,100660,1576738159,9
475199,113817,0671854909,0
289156,69078,0804724075,0
251013,57108,0140437312,0
516932,125203,2070378403,0
997860,239567,3612264656,2
922415,224646,1843330644,0
1028234,245963,0671448250,0
837166,202353,0192813447,0
668520,162639,0385485263,0
106983,24590,0374129983,7
472401,113270,0375405828,0
576313,138602,0345327861,10
833166,201475,0553211757,5
770059,186098,0590452568,5
859282,207825,0345347226,9
278321,65584,0425166619,9
940730,227702,1400031354,0
723427,174848,0446388181,8
1026770,245963,0345283449,0
888504,214118,0060952970,0
517992,125519,0743412621,0
665085,161726,0971880107,2
213772,49889,0380731169,0
537984,129358,0821762540,0
417828,99386,0770101801,5
547455,131402,009929060X,0
840923,203799,0373710534,0
85789,18170,8429715908,6
1092186,261925,226608772X,0
888986,214272,0399146253,0
581122,140000,0316332224,10
439361,105128,0590483544,0
127202,29259,0671898779,0
652175,157945,144338920,0
444922,106725,0553219960,0
113720,26490,1885173334,8
522055,126604,0961392126,5
755615,182987,0345430581,0
306580,73394,0446359408,0
998606,239630,0666320040,0
86241,18322,030681188X,0
834245,201641,0142001740,9
1148807,276487,2010203194,0
486183,115506,048626873X,8
710021,172123,0751511064,7
1075169,257204,0425080242,0
598518,144478,0553584049,7
168544,36836,0394445937,0
117225,26612,0425157989,7
653303,158295,0345447859,8
1038550,248477,0380809303,0
363779,87555,0446359408,0
260550,60244,0451409973,7
128106,29708,8466311408,0
750244,181666,0609601415,0
376776,90776,0679448454,0
341378,81492,0373245025,0
948288,229551,0440206154,0
1053516,251613,0515114030,0
847460,204864,0671782908,0
106682,24525,0449003787,7
995486,238828,0345441788,0
933308,226545,0373270534,0
334953,79556,0571152465,0
222944,52199,0064460673,9
585087,141231,2070367665,5
685034,166758,0385475713,0
672912,163759,0330491024,5
888590,214138,0778320502,8
631620,153621,8425400538,0
733010,177180,067153873X,0
155364,35704,0688082742,0
706311,171269,0451151437,0
705613,171118,0843110406,8
918313,223942,051513306X,0
239135,55492,0380814021,0
206268,47396,0070596689,10
566316,136010,0553272500,0
699721,170513,0743227441,0
823390,198711,1568657862,0
324010,76942,0449002632,8
860140,208077,1551668777,7
244582,56271,0945465483,0
59354,11805,8872263166,6
801355,194639,0553108549,10
463797,110973,0380490803,0
1003922,241042,1573225827,7
605439,146175,051511605X,0
409049,98391,0451459849,9
484846,115208,0807590967,7
1128992,270838,0763618136,10
306139,73394,0312979096,0
940696,227702,0446609900,6
398725,95923,014029628X,0
1073300,256496,185326007X,8
581314,140000,0451203771,0
817322,198711,037307106X,0
530666,127993,0399142851,0
299816,71234,044653143X,0
39605,9747,0399146741,10
823079,198711,0930330897,0
537860,129358,0804112827,0
852747,206171,0880384557,0
396922,95359,1930009003,9
663279,160904,0399242562,0
522141,126656,0553576089,0
188132,41359,0394281829,0
319662,76352,1557731365,0
956299,231210,0425141217,0
120387,27647,0330324861,6
13520,1761,0440900581,10
717448,173679,0345361792,0
250079,56959,0553801589,0
716720,173632,3492232000,0
1006300,241648,0345443284,0
535493,129074,0881502332,0
443501,106225,0380722704,0
519769,125774,0552128481,0
